EXECTIME 4 2 2 5 8506624
PARTITION 4 2 5 35339 4440
EXECTIME 4 2 2 6 8506624
PARTITION 4 2 6 35345 4440
EXECTIME 4 2 2 8 8506624
PARTITION 4 2 8 35344 4440
EXECTIME 4 2 2 4 8506624
PARTITION 4 2 4 35351 4440
EXECTIME 4 2 2 7 8506624
PARTITION 4 2 7 35348 4440
EXECTIME 4 2 2 1 8506624
PARTITION 4 2 1 35336 4439
EXECTIME 4 2 2 0 8506624
PARTITION 4 2 0 35327 4439
EXECTIME 4 2 2 2 8506624
PARTITION 4 2 2 35339 4440
EXECTIME 4 2 2 3 8506624
PARTITION 4 2 3 35315 4436
