EXECTIME 2 2 2 2 8472032
PARTITION 2 2 2 11775 2899
EXECTIME 2 2 2 0 8472032
EXECTIME 2 2 2 3 8472032
PARTITION 2 2 3 11989 2943
PARTITION 2 2 0 11774 2899
EXECTIME 2 2 2 1 8472032
PARTITION 2 2 1 11774 2899
