EXECTIME 4 3 1 1 8472032
EXECTIME 4 3 1 2 8472032
EXECTIME 4 3 1 3 8472032
PARTITION 4 3 1 77590 9740
PARTITION 4 3 3 80795 10132
PARTITION 4 3 2 80796 10132
EXECTIME 4 3 1 0 8472032
PARTITION 4 3 0 78863 9900
