EXECTIME 2 3 1 5 8506624
EXECTIME 2 3 1 8 8506624
EXECTIME 2 3 1 3 8506624
EXECTIME 2 3 1 6 8506624
PARTITION 2 3 8 5372 1371
EXECTIME 2 3 1 1 8506624
EXECTIME 2 3 1 7 8506624
EXECTIME 2 3 1 2 8506672
EXECTIME 2 3 1 4 8506624
PARTITION 2 3 5 4888 1265
PARTITION 2 3 4 4951 1277
PARTITION 2 3 3 5370 1370
EXECTIME 2 3 1 0 8506624
PARTITION 2 3 1 5372 1371
PARTITION 2 3 6 5293 1355
PARTITION 2 3 7 5371 1370
PARTITION 2 3 2 5371 1370
PARTITION 2 3 0 5324 1362
